County,Registered Voters,David Mathis (Rep)_Election Day Votes,David Mathis (Rep)_Advanced Voting Votes,David Mathis (Rep)_Absentee by Mail Votes,David Mathis (Rep)_Provisional Votes,David Mathis (Rep)_Choice Total,Total,Brad Smith (I) (Rep)_Election Day Votes,Brad Smith (I) (Rep)_Advanced Voting Votes,Brad Smith (I) (Rep)_Absentee by Mail Votes,Brad Smith (I) (Rep)_Provisional Votes,Brad Smith (I) (Rep)_Choice Total,Lia Abney_Election Day Votes,Lia Abney_Advanced Voting Votes,Lia Abney_Absentee by Mail Votes,Lia Abney_Provisional Votes,Lia Abney_Choice Total,Wayne Frazier (I)_Election Day Votes,Wayne Frazier (I)_Advanced Voting Votes,Wayne Frazier (I)_Absentee by Mail Votes,Wayne Frazier (I)_Provisional Votes,Wayne Frazier (I)_Choice Total,JaVonne Jones_Election Day Votes,JaVonne Jones_Advanced Voting Votes,JaVonne Jones_Absentee by Mail Votes,JaVonne Jones_Provisional Votes,JaVonne Jones_Choice Total,Berry Collier (I) (Rep)_Election Day Votes,Berry Collier (I) (Rep)_Advanced Voting Votes,Berry Collier (I) (Rep)_Absentee by Mail Votes,Berry Collier (I) (Rep)_Provisional Votes,Berry Collier (I) (Rep)_Choice Total,Rick H. Barnes_Election Day Votes,Rick H. Barnes_Advanced Voting Votes,Rick H. Barnes_Absentee by Mail Votes,Rick H. Barnes_Provisional Votes,Rick H. Barnes_Choice Total,Curtis Porter_Election Day Votes,Curtis Porter_Advanced Voting Votes,Curtis Porter_Absentee by Mail Votes,Curtis Porter_Provisional Votes,Curtis Porter_Choice Total,Brooks Robinson_Election Day Votes,Brooks Robinson_Advanced Voting Votes,Brooks Robinson_Absentee by Mail Votes,Brooks Robinson_Provisional Votes,Brooks Robinson_Choice Total,Anderson Bailey (Dem)_Election Day Votes,Anderson Bailey (Dem)_Advanced Voting Votes,Anderson Bailey (Dem)_Absentee by Mail Votes,Anderson Bailey (Dem)_Provisional Votes,Anderson Bailey (Dem)_Choice Total,Shirley Lee Stokes (I) (Dem)_Election Day Votes,Shirley Lee Stokes (I) (Dem)_Advanced Voting Votes,Shirley Lee Stokes (I) (Dem)_Absentee by Mail Votes,Shirley Lee Stokes (I) (Dem)_Provisional Votes,Shirley Lee Stokes (I) (Dem)_Choice Total,Sandy McDonald (I) (Rep)_Election Day Votes,Sandy McDonald (I) (Rep)_Advanced Voting Votes,Sandy McDonald (I) (Rep)_Absentee by Mail Votes,Sandy McDonald (I) (Rep)_Provisional Votes,Sandy McDonald (I) (Rep)_Choice Total,"Carlton Mahone, Sr. (I) (Dem)_Election Day Votes","Carlton Mahone, Sr. (I) (Dem)_Advanced Voting Votes","Carlton Mahone, Sr. (I) (Dem)_Absentee by Mail Votes","Carlton Mahone, Sr. (I) (Dem)_Provisional Votes","Carlton Mahone, Sr. (I) (Dem)_Choice Total",Roger Slaton (I) (Rep)_Election Day Votes,Roger Slaton (I) (Rep)_Advanced Voting Votes,Roger Slaton (I) (Rep)_Absentee by Mail Votes,Roger Slaton (I) (Rep)_Provisional Votes,Roger Slaton (I) (Rep)_Choice Total,Charles Pitts (I) (Dem)_Election Day Votes,Charles Pitts (I) (Dem)_Advanced Voting Votes,Charles Pitts (I) (Dem)_Absentee by Mail Votes,Charles Pitts (I) (Dem)_Provisional Votes,Charles Pitts (I) (Dem)_Choice Total,Coleman A. Landers (I) (Rep)_Election Day Votes,Coleman A. Landers (I) (Rep)_Advanced Voting Votes,Coleman A. Landers (I) (Rep)_Absentee by Mail Votes,Coleman A. Landers (I) (Rep)_Provisional Votes,Coleman A. Landers (I) (Rep)_Choice Total,Michael Kirkland (I) (Rep)_Election Day Votes,Michael Kirkland (I) (Rep)_Advanced Voting Votes,Michael Kirkland (I) (Rep)_Absentee by Mail Votes,Michael Kirkland (I) (Rep)_Provisional Votes,Michael Kirkland (I) (Rep)_Choice Total,Carolyn Moses Bradford (I) (Rep)_Election Day Votes,Carolyn Moses Bradford (I) (Rep)_Advanced Voting Votes,Carolyn Moses Bradford (I) (Rep)_Absentee by Mail Votes,Carolyn Moses Bradford (I) (Rep)_Provisional Votes,Carolyn Moses Bradford (I) (Rep)_Choice Total,Mike Turner (Rep)_Election Day Votes,Mike Turner (Rep)_Advanced Voting Votes,Mike Turner (Rep)_Absentee by Mail Votes,Mike Turner (Rep)_Provisional Votes,Mike Turner (Rep)_Choice Total,Lillvian Jones (Dem)_Election Day Votes,Lillvian Jones (Dem)_Advanced Voting Votes,Lillvian Jones (Dem)_Absentee by Mail Votes,Lillvian Jones (Dem)_Provisional Votes,Lillvian Jones (Dem)_Choice Total,Matthew P. Sands (I) (Rep)_Election Day Votes,Matthew P. Sands (I) (Rep)_Advanced Voting Votes,Matthew P. Sands (I) (Rep)_Absentee by Mail Votes,Matthew P. Sands (I) (Rep)_Provisional Votes,Matthew P. Sands (I) (Rep)_Choice Total,Brenda Moore (Rep)_Election Day Votes,Brenda Moore (Rep)_Advanced Voting Votes,Brenda Moore (Rep)_Absentee by Mail Votes,Brenda Moore (Rep)_Provisional Votes,Brenda Moore (Rep)_Choice Total,Deborah Collett (Rep)_Election Day Votes,Deborah Collett (Rep)_Advanced Voting Votes,Deborah Collett (Rep)_Absentee by Mail Votes,Deborah Collett (Rep)_Provisional Votes,Deborah Collett (Rep)_Choice Total,Eugene Smith (I) (Rep)_Election Day Votes,Eugene Smith (I) (Rep)_Advanced Voting Votes,Eugene Smith (I) (Rep)_Absentee by Mail Votes,Eugene Smith (I) (Rep)_Provisional Votes,Eugene Smith (I) (Rep)_Choice Total,Perry Lee_Election Day Votes,Perry Lee_Advanced Voting Votes,Perry Lee_Absentee by Mail Votes,Perry Lee_Provisional Votes,Perry Lee_Choice Total,Michael Bowens (I) (Dem)_Election Day Votes,Michael Bowens (I) (Dem)_Advanced Voting Votes,Michael Bowens (I) (Dem)_Absentee by Mail Votes,Michael Bowens (I) (Dem)_Provisional Votes,Michael Bowens (I) (Dem)_Choice Total,Greg Shoemaker (I) (Rep)_Election Day Votes,Greg Shoemaker (I) (Rep)_Advanced Voting Votes,Greg Shoemaker (I) (Rep)_Absentee by Mail Votes,Greg Shoemaker (I) (Rep)_Provisional Votes,Greg Shoemaker (I) (Rep)_Choice Total,Darla Sexton Light (I) (Rep)_Election Day Votes,Darla Sexton Light (I) (Rep)_Advanced Voting Votes,Darla Sexton Light (I) (Rep)_Absentee by Mail Votes,Darla Sexton Light (I) (Rep)_Provisional Votes,Darla Sexton Light (I) (Rep)_Choice Total,Jake Willcox (Rep)_Election Day Votes,Jake Willcox (Rep)_Advanced Voting Votes,Jake Willcox (Rep)_Absentee by Mail Votes,Jake Willcox (Rep)_Provisional Votes,Jake Willcox (Rep)_Choice Total,Chris Hayes (Rep)_Election Day Votes,Chris Hayes (Rep)_Advanced Voting Votes,Chris Hayes (Rep)_Absentee by Mail Votes,Chris Hayes (Rep)_Provisional Votes,Chris Hayes (Rep)_Choice Total,Butch Emerson (Rep)_Election Day Votes,Butch Emerson (Rep)_Advanced Voting Votes,Butch Emerson (Rep)_Absentee by Mail Votes,Butch Emerson (Rep)_Provisional Votes,Butch Emerson (Rep)_Choice Total,Dexter Jones (Dem)_Election Day Votes,Dexter Jones (Dem)_Advanced Voting Votes,Dexter Jones (Dem)_Absentee by Mail Votes,Dexter Jones (Dem)_Provisional Votes,Dexter Jones (Dem)_Choice Total,Nath Morris (I) (Rep)_Election Day Votes,Nath Morris (I) (Rep)_Advanced Voting Votes,Nath Morris (I) (Rep)_Absentee by Mail Votes,Nath Morris (I) (Rep)_Provisional Votes,Nath Morris (I) (Rep)_Choice Total,Atha Dalton (I) (Rep)_Election Day Votes,Atha Dalton (I) (Rep)_Advanced Voting Votes,Atha Dalton (I) (Rep)_Absentee by Mail Votes,Atha Dalton (I) (Rep)_Provisional Votes,Atha Dalton (I) (Rep)_Choice Total,"C. Wayne McInvale, II (Rep)_Election Day Votes","C. Wayne McInvale, II (Rep)_Advanced Voting Votes","C. Wayne McInvale, II (Rep)_Absentee by Mail Votes","C. Wayne McInvale, II (Rep)_Provisional Votes","C. Wayne McInvale, II (Rep)_Choice Total",Danny Ray Smith (I) (Rep)_Election Day Votes,Danny Ray Smith (I) (Rep)_Advanced Voting Votes,Danny Ray Smith (I) (Rep)_Absentee by Mail Votes,Danny Ray Smith (I) (Rep)_Provisional Votes,Danny Ray Smith (I) (Rep)_Choice Total,Jon Hutcheson (I) (Rep)_Election Day Votes,Jon Hutcheson (I) (Rep)_Advanced Voting Votes,Jon Hutcheson (I) (Rep)_Absentee by Mail Votes,Jon Hutcheson (I) (Rep)_Provisional Votes,Jon Hutcheson (I) (Rep)_Choice Total,Dale Wilson (I) (Rep)_Election Day Votes,Dale Wilson (I) (Rep)_Advanced Voting Votes,Dale Wilson (I) (Rep)_Absentee by Mail Votes,Dale Wilson (I) (Rep)_Provisional Votes,Dale Wilson (I) (Rep)_Choice Total,Martha G. Smith (I) (Rep)_Election Day Votes,Martha G. Smith (I) (Rep)_Advanced Voting Votes,Martha G. Smith (I) (Rep)_Absentee by Mail Votes,Martha G. Smith (I) (Rep)_Provisional Votes,Martha G. Smith (I) (Rep)_Choice Total,calc_participation
Seminole,1121.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,338.0,71.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1
Sumter,5821.0,0.0,0.0,0.0,0.0,0.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,660.0,152.0,0.0,1301.0,125.0,150.0,118.0,2.0,395.0,88.0,171.0,110.0,1.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5
Talbot,1048.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,216.0,185.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6
Taylor,2219.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,484.0,87.0,3.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1
Thomas,3171.0,197.0,0.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,700.0,173.0,1.0,1404.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1
Treutlen,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,375.0,83.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turner,5582.0,177.0,491.0,69.0,0.0,737.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2
Twiggs,3242.0,0.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,299.0,132.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1
Walker,42924.0,0.0,0.0,0.0,0.0,0.0,23829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.0,13968.0,4068.0,8.0,23829.0,0.0,0.0,0.0,0.0,0.0,55.5
Walton,14263.0,0.0,0.0,0.0,0.0,0.0,6475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,4288.0,1101.0,2.0,6475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4
Wilcox,2980.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,394.0,112.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9
