County,Registered Voters,Jay Shell (I) (Rep)_Election Day Votes,Jay Shell (I) (Rep)_Advanced Voting Votes,Jay Shell (I) (Rep)_Absentee by Mail Votes,Jay Shell (I) (Rep)_Provisional Votes,Jay Shell (I) (Rep)_Choice Total,Total,John Madala (I) (Rep)_Election Day Votes,John Madala (I) (Rep)_Advanced Voting Votes,John Madala (I) (Rep)_Absentee by Mail Votes,John Madala (I) (Rep)_Provisional Votes,John Madala (I) (Rep)_Choice Total,Michelle Watson Davis (I) (Rep)_Election Day Votes,Michelle Watson Davis (I) (Rep)_Advanced Voting Votes,Michelle Watson Davis (I) (Rep)_Absentee by Mail Votes,Michelle Watson Davis (I) (Rep)_Provisional Votes,Michelle Watson Davis (I) (Rep)_Choice Total,"Edward Jackson, Jr._Election Day Votes","Edward Jackson, Jr._Advanced Voting Votes","Edward Jackson, Jr._Absentee by Mail Votes","Edward Jackson, Jr._Provisional Votes","Edward Jackson, Jr._Choice Total","James C. (Jim) Reid, Jr._Election Day Votes","James C. (Jim) Reid, Jr._Advanced Voting Votes","James C. (Jim) Reid, Jr._Absentee by Mail Votes","James C. (Jim) Reid, Jr._Provisional Votes","James C. (Jim) Reid, Jr._Choice Total",Eugene Felton (I) (Dem)_Election Day Votes,Eugene Felton (I) (Dem)_Advanced Voting Votes,Eugene Felton (I) (Dem)_Absentee by Mail Votes,Eugene Felton (I) (Dem)_Provisional Votes,Eugene Felton (I) (Dem)_Choice Total,Jessie Goree (I) (Dem)_Election Day Votes,Jessie Goree (I) (Dem)_Advanced Voting Votes,Jessie Goree (I) (Dem)_Absentee by Mail Votes,Jessie Goree (I) (Dem)_Provisional Votes,Jessie Goree (I) (Dem)_Choice Total,Scott A. Hollowell (I) (Rep)_Election Day Votes,Scott A. Hollowell (I) (Rep)_Advanced Voting Votes,Scott A. Hollowell (I) (Rep)_Absentee by Mail Votes,Scott A. Hollowell (I) (Rep)_Provisional Votes,Scott A. Hollowell (I) (Rep)_Choice Total,Laura Landrum (I) (Rep)_Election Day Votes,Laura Landrum (I) (Rep)_Advanced Voting Votes,Laura Landrum (I) (Rep)_Absentee by Mail Votes,Laura Landrum (I) (Rep)_Provisional Votes,Laura Landrum (I) (Rep)_Choice Total,Elizabeth Diane Thomas (I) (Dem)_Election Day Votes,Elizabeth Diane Thomas (I) (Dem)_Advanced Voting Votes,Elizabeth Diane Thomas (I) (Dem)_Absentee by Mail Votes,Elizabeth Diane Thomas (I) (Dem)_Provisional Votes,Elizabeth Diane Thomas (I) (Dem)_Choice Total,Joshua Swatts (I) (Rep)_Election Day Votes,Joshua Swatts (I) (Rep)_Advanced Voting Votes,Joshua Swatts (I) (Rep)_Absentee by Mail Votes,Joshua Swatts (I) (Rep)_Provisional Votes,Joshua Swatts (I) (Rep)_Choice Total,Leroy Strange (I) (Dem)_Election Day Votes,Leroy Strange (I) (Dem)_Advanced Voting Votes,Leroy Strange (I) (Dem)_Absentee by Mail Votes,Leroy Strange (I) (Dem)_Provisional Votes,Leroy Strange (I) (Dem)_Choice Total,Carolyn Weaver (Rep)_Election Day Votes,Carolyn Weaver (Rep)_Advanced Voting Votes,Carolyn Weaver (Rep)_Absentee by Mail Votes,Carolyn Weaver (Rep)_Provisional Votes,Carolyn Weaver (Rep)_Choice Total,Derrick Smith (I) (Rep)_Election Day Votes,Derrick Smith (I) (Rep)_Advanced Voting Votes,Derrick Smith (I) (Rep)_Absentee by Mail Votes,Derrick Smith (I) (Rep)_Provisional Votes,Derrick Smith (I) (Rep)_Choice Total,Bill Spooner (Dem)_Election Day Votes,Bill Spooner (Dem)_Advanced Voting Votes,Bill Spooner (Dem)_Absentee by Mail Votes,Bill Spooner (Dem)_Provisional Votes,Bill Spooner (Dem)_Choice Total,Diane Moon Turner (I) (Rep)_Election Day Votes,Diane Moon Turner (I) (Rep)_Advanced Voting Votes,Diane Moon Turner (I) (Rep)_Absentee by Mail Votes,Diane Moon Turner (I) (Rep)_Provisional Votes,Diane Moon Turner (I) (Rep)_Choice Total,Velvet Edwards Poole (I) (Dem)_Election Day Votes,Velvet Edwards Poole (I) (Dem)_Advanced Voting Votes,Velvet Edwards Poole (I) (Dem)_Absentee by Mail Votes,Velvet Edwards Poole (I) (Dem)_Provisional Votes,Velvet Edwards Poole (I) (Dem)_Choice Total,John Warren (I) (Rep)_Election Day Votes,John Warren (I) (Rep)_Advanced Voting Votes,John Warren (I) (Rep)_Absentee by Mail Votes,John Warren (I) (Rep)_Provisional Votes,John Warren (I) (Rep)_Choice Total,Adam Clayton (Rep)_Election Day Votes,Adam Clayton (Rep)_Advanced Voting Votes,Adam Clayton (Rep)_Absentee by Mail Votes,Adam Clayton (Rep)_Provisional Votes,Adam Clayton (Rep)_Choice Total,Leandra Royal Lumpkin (I) (Rep)_Election Day Votes,Leandra Royal Lumpkin (I) (Rep)_Advanced Voting Votes,Leandra Royal Lumpkin (I) (Rep)_Absentee by Mail Votes,Leandra Royal Lumpkin (I) (Rep)_Provisional Votes,Leandra Royal Lumpkin (I) (Rep)_Choice Total,Steven A. Weiner (I) (Rep)_Election Day Votes,Steven A. Weiner (I) (Rep)_Advanced Voting Votes,Steven A. Weiner (I) (Rep)_Absentee by Mail Votes,Steven A. Weiner (I) (Rep)_Provisional Votes,Steven A. Weiner (I) (Rep)_Choice Total,Julia Cook Barnett (Rep)_Election Day Votes,Julia Cook Barnett (Rep)_Advanced Voting Votes,Julia Cook Barnett (Rep)_Absentee by Mail Votes,Julia Cook Barnett (Rep)_Provisional Votes,Julia Cook Barnett (Rep)_Choice Total,Aaron David Phillips (I) (Rep)_Election Day Votes,Aaron David Phillips (I) (Rep)_Advanced Voting Votes,Aaron David Phillips (I) (Rep)_Absentee by Mail Votes,Aaron David Phillips (I) (Rep)_Provisional Votes,Aaron David Phillips (I) (Rep)_Choice Total,Kimberly H. Pierce (I) (Rep)_Election Day Votes,Kimberly H. Pierce (I) (Rep)_Advanced Voting Votes,Kimberly H. Pierce (I) (Rep)_Absentee by Mail Votes,Kimberly H. Pierce (I) (Rep)_Provisional Votes,Kimberly H. Pierce (I) (Rep)_Choice Total,Sue J. Youngblood (Rep)_Election Day Votes,Sue J. Youngblood (Rep)_Advanced Voting Votes,Sue J. Youngblood (Rep)_Absentee by Mail Votes,Sue J. Youngblood (Rep)_Provisional Votes,Sue J. Youngblood (Rep)_Choice Total,Tom Cleveland (I) (Rep)_Election Day Votes,Tom Cleveland (I) (Rep)_Advanced Voting Votes,Tom Cleveland (I) (Rep)_Absentee by Mail Votes,Tom Cleveland (I) (Rep)_Provisional Votes,Tom Cleveland (I) (Rep)_Choice Total,Brad Hawk (Rep)_Election Day Votes,Brad Hawk (Rep)_Advanced Voting Votes,Brad Hawk (Rep)_Absentee by Mail Votes,Brad Hawk (Rep)_Provisional Votes,Brad Hawk (Rep)_Choice Total,Ann Ballard (Dem)_Election Day Votes,Ann Ballard (Dem)_Advanced Voting Votes,Ann Ballard (Dem)_Absentee by Mail Votes,Ann Ballard (Dem)_Provisional Votes,Ann Ballard (Dem)_Choice Total,Charlie Thomas (I) (Rep)_Election Day Votes,Charlie Thomas (I) (Rep)_Advanced Voting Votes,Charlie Thomas (I) (Rep)_Absentee by Mail Votes,Charlie Thomas (I) (Rep)_Provisional Votes,Charlie Thomas (I) (Rep)_Choice Total,Craig Herrington (I) (Rep)_Election Day Votes,Craig Herrington (I) (Rep)_Advanced Voting Votes,Craig Herrington (I) (Rep)_Absentee by Mail Votes,Craig Herrington (I) (Rep)_Provisional Votes,Craig Herrington (I) (Rep)_Choice Total,Greg Brown (I) (Rep)_Election Day Votes,Greg Brown (I) (Rep)_Advanced Voting Votes,Greg Brown (I) (Rep)_Absentee by Mail Votes,Greg Brown (I) (Rep)_Provisional Votes,Greg Brown (I) (Rep)_Choice Total,Laura K. Neal (I) (Dem)_Election Day Votes,Laura K. Neal (I) (Dem)_Advanced Voting Votes,Laura K. Neal (I) (Dem)_Absentee by Mail Votes,Laura K. Neal (I) (Dem)_Provisional Votes,Laura K. Neal (I) (Dem)_Choice Total,Leroy Tre Hutchins (Dem)_Election Day Votes,Leroy Tre Hutchins (Dem)_Advanced Voting Votes,Leroy Tre Hutchins (Dem)_Absentee by Mail Votes,Leroy Tre Hutchins (Dem)_Provisional Votes,Leroy Tre Hutchins (Dem)_Choice Total,"James """"J.P."""" Foster (I) (Rep)_Election Day Votes","James """"J.P."""" Foster (I) (Rep)_Advanced Voting Votes","James """"J.P."""" Foster (I) (Rep)_Absentee by Mail Votes","James """"J.P."""" Foster (I) (Rep)_Provisional Votes","James """"J.P."""" Foster (I) (Rep)_Choice Total",John Waddell (I) (Rep)_Election Day Votes,John Waddell (I) (Rep)_Advanced Voting Votes,John Waddell (I) (Rep)_Absentee by Mail Votes,John Waddell (I) (Rep)_Provisional Votes,John Waddell (I) (Rep)_Choice Total,calc_participation,Rep_total,Rep_steal,Jim_total,Dem_total,Dem_steal
Schley,2882.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,410.0,72.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,573.0,573.0,0.0,0.0,0.0
Sumter,4208.0,0.0,0.0,0.0,0.0,0.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,310.0,178.0,0.0,731.0,348.0,385.0,149.0,10.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,892.0,0.0,0.0
Taylor,2219.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,535.0,88.0,5.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,731.0,731.0,0.0,0.0,0.0
Telfair,3633.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,244.0,106.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,514.0,514.0
Tift,5904.0,0.0,0.0,0.0,0.0,0.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,1171.0,253.0,3.0,2420.0,41.0,2420.0,2420.0,0.0,0.0,0.0
Union,19201.0,0.0,0.0,0.0,0.0,0.0,13681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421.0,7469.0,2780.0,11.0,13681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,13681.0,13681.0,0.0,0.0,0.0
Walton,12037.0,0.0,0.0,0.0,0.0,0.0,6337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.0,3811.0,1278.0,1.0,6337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,6337.0,6337.0,0.0,0.0,0.0
White,20622.0,0.0,0.0,0.0,0.0,0.0,13394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3672.0,7223.0,2495.0,4.0,13394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,13394.0,13394.0,0.0,0.0,0.0
Whitfield,52528.0,0.0,0.0,0.0,0.0,0.0,22514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8247.0,11067.0,3169.0,31.0,22514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,22514.0,22514.0,0.0,0.0,0.0
Wilkinson,2429.0,0.0,0.0,0.0,0.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,345.0,164.0,0.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,0.0,0.0,0.0,931.0,931.0
Worth,4090.0,0.0,0.0,0.0,0.0,0.0,2383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1051.0,333.0,0.0,2383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,2383.0,2383.0,0.0,0.0,0.0
